time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765685185902,220,51200,365.44,412.31,short,wfq
1765685186116,224,51200,362.23,410.04,short,wfq
1765685186271,228,51200,365.86,417.20,short,wfq
1765685186391,8,575488,4804.25,4831.67,medium,wfq
1765685186477,232,51200,361.76,408.80,short,wfq
1765685186625,236,51200,354.24,402.07,short,wfq
1765685186759,240,51200,351.49,395.82,short,wfq
1765685186818,244,51200,340.10,389.03,short,wfq
1765685187010,248,51200,366.55,408.57,short,wfq
1765685187157,252,51200,376.69,424.37,short,wfq
1765685187170,256,51200,350.93,400.97,short,wfq
1765685187352,260,51200,342.11,391.99,short,wfq
1765685187485,264,51200,327.80,373.37,short,wfq
1765685187518,268,51200,325.88,373.62,short,wfq
1765685187740,272,51200,370.24,415.47,short,wfq
1765685187883,276,51200,377.42,427.70,short,wfq
1765685187914,280,51200,368.01,425.12,short,wfq
1765685188071,284,51200,331.44,373.42,short,wfq
1765685188211,292,51200,297.57,341.59,short,wfq
1765685188499,300,51200,271.07,311.69,short,wfq
1765685188797,304,51200,282.09,323.47,short,wfq
1765685188965,96,575488,6252.88,6302.94,medium,wfq
1765685189111,308,51200,300.41,338.27,short,wfq
1765685189261,312,51200,294.67,338.06,short,wfq
1765685189406,316,51200,294.88,338.64,short,wfq
1765685189585,320,51200,323.83,370.19,short,wfq
1765685189728,324,51200,303.69,346.11,short,wfq
1765685189798,160,575488,5679.05,5734.39,medium,wfq
1765685189870,328,51200,285.38,327.71,short,wfq
1765685190108,336,51200,309.88,357.58,short,wfq
1765685190165,340,51200,294.76,343.61,short,wfq
1765685190424,344,51200,315.83,357.80,short,wfq
1765685190462,348,51200,295.84,338.54,short,wfq
1765685190495,200,575488,5505.63,5556.34,medium,wfq
1765685190712,352,51200,322.52,370.30,short,wfq
1765685190808,356,51200,328.92,369.61,short,wfq
1765685190818,360,51200,322.05,369.57,short,wfq
1765685191052,364,51200,322.58,365.70,short,wfq
1765685191126,368,51200,318.42,361.85,short,wfq
1765685191136,372,51200,318.43,361.99,short,wfq
1765685191369,376,51200,316.65,358.50,short,wfq
1765685191456,384,51200,299.69,344.60,short,wfq
1765685191666,388,51200,297.35,339.59,short,wfq
1765685191775,392,51200,319.21,364.13,short,wfq
1765685191972,396,51200,287.73,329.61,short,wfq
1765685192075,400,51200,299.52,338.93,short,wfq
1765685192288,404,51200,300.66,343.34,short,wfq
1765685192394,408,51200,319.59,364.69,short,wfq
1765685192602,412,51200,297.43,339.43,short,wfq
1765685192688,416,51200,293.91,331.85,short,wfq
1765685192902,420,51200,299.47,344.43,short,wfq
1765685193011,424,51200,322.74,367.74,short,wfq
1765685193199,428,51200,281.61,323.82,short,wfq
1765685193297,432,51200,286.16,329.43,short,wfq
1765685193522,436,51200,305.98,350.95,short,wfq
1765685193611,440,51200,290.81,339.54,short,wfq
1765685193832,444,51200,294.57,335.74,short,wfq
1765685193945,448,51200,315.57,359.33,short,wfq
1765685194158,452,51200,326.59,372.84,short,wfq
1765685194228,456,51200,281.33,327.61,short,wfq
1765685194541,464,51200,297.78,339.17,short,wfq
1765685194803,332,575488,5074.62,5119.59,medium,wfq
1765685194813,468,51200,272.31,311.61,short,wfq
1765685195113,476,51200,300.22,342.85,short,wfq
1765685195120,472,51200,317.00,359.67,short,wfq
1765685195382,484,51200,255.49,292.34,short,wfq
1765685195657,488,51200,274.03,314.17,short,wfq
1765685195918,492,51200,261.32,299.17,short,wfq
1765685196008,380,575488,4865.30,4906.99,medium,wfq
1765685196241,496,51200,308.54,347.86,short,wfq
1765685196307,500,51200,298.04,341.90,short,wfq
1765685196495,504,51200,286.18,324.07,short,wfq
1765685196577,508,51200,269.34,312.91,short,wfq
1765685196820,512,51200,323.84,364.06,short,wfq
1765685196893,516,51200,299.31,343.17,short,wfq
1765685197071,520,51200,295.21,348.58,short,wfq
1765685197326,528,51200,254.91,293.95,short,wfq
1765685197602,532,51200,275.73,318.23,short,wfq
1765685197858,536,51200,240.90,281.35,short,wfq
1765685198696,460,575488,4537.90,4579.79,medium,wfq
1765685198946,544,51200,248.20,285.04,short,wfq
1765685199242,548,51200,281.32,325.15,short,wfq
1765685199492,552,51200,249.99,289.21,short,wfq
1765685199770,556,51200,261.69,304.33,short,wfq
1765685200056,560,51200,269.76,310.35,short,wfq
1765685201222,524,575488,4328.96,4373.70,medium,wfq
1765685201478,568,51200,255.95,295.78,short,wfq
1765685201763,572,51200,271.63,309.58,short,wfq
1765685202032,576,51200,268.42,308.41,short,wfq
1765685202195,540,575488,4324.29,4366.85,medium,wfq
1765685202300,580,51200,268.16,307.23,short,wfq
1765685202473,584,51200,264.26,301.72,short,wfq
1765685202603,588,51200,288.04,328.67,short,wfq
1765685202775,592,51200,287.61,331.45,short,wfq
1765685202896,596,51200,292.24,330.00,short,wfq
1765685203128,600,51200,340.23,377.47,short,wfq
1765685203339,608,51200,227.27,326.58,short,wfq
1765685203584,612,51200,245.11,282.09,short,wfq
1765685203885,616,51200,285.87,329.73,short,wfq
1765685204149,620,51200,263.47,301.56,short,wfq
1765685204450,624,51200,301.14,343.50,short,wfq
1765685204484,564,575488,4428.21,4468.05,medium,wfq
1765685204713,628,51200,263.39,304.30,short,wfq
1765685204762,632,51200,277.62,319.37,short,wfq
1765685205032,636,51200,302.61,347.70,short,wfq
1765685205066,640,51200,303.85,347.72,short,wfq
1765685205294,644,51200,261.17,303.75,short,wfq
1765685205327,648,51200,261.16,300.58,short,wfq
1765685205576,652,51200,282.61,325.26,short,wfq
1765685205650,656,51200,306.21,351.42,short,wfq
1765685205857,660,51200,266.53,307.16,short,wfq
1765685205917,664,51200,263.53,306.60,short,wfq
1765685206143,668,51200,284.89,328.84,short,wfq
1765685206216,672,51200,284.49,329.66,short,wfq
1765685206423,676,51200,263.12,306.80,short,wfq
1765685206508,680,51200,273.84,315.86,short,wfq
1765685206726,684,51200,287.02,329.68,short,wfq
1765685206814,688,51200,306.04,348.35,short,wfq
1765685207018,692,51200,276.54,320.24,short,wfq
1765685207087,696,51200,272.99,312.76,short,wfq
1765685207319,700,51200,301.02,344.69,short,wfq
1765685207397,704,51200,309.69,353.36,short,wfq
1765685207560,604,575488,4664.25,4705.65,medium,wfq
1765685207589,708,51200,265.36,305.94,short,wfq
1765685207662,712,51200,265.60,307.77,short,wfq
1765685207877,716,51200,315.88,359.88,short,wfq
1765685207926,720,51200,320.52,365.65,short,wfq
1765685207993,724,51200,314.30,360.73,short,wfq
1765685208145,728,51200,267.95,308.59,short,wfq
1765685208237,736,51200,244.17,283.28,short,wfq
1765685208421,740,51200,275.73,315.62,short,wfq
1765685208522,744,51200,271.62,314.31,short,wfq
1765685208637,68,1521664,26447.60,26501.40,long,wfq
1765685208701,748,51200,278.79,315.56,short,wfq
1765685208787,752,51200,265.00,306.82,short,wfq
1765685208946,756,51200,308.70,350.62,short,wfq
1765685208991,760,51200,290.07,331.46,short,wfq
1765685209120,764,51200,316.19,362.72,short,wfq
1765685209174,116,1521664,25952.41,26001.23,long,wfq
1765685209289,768,51200,326.40,367.06,short,wfq
1765685209294,772,51200,300.16,344.03,short,wfq
1765685209424,776,51200,304.77,346.59,short,wfq
1765685209459,780,51200,284.92,328.21,short,wfq
1765685209610,788,51200,299.30,343.15,short,wfq
1765685209698,792,51200,273.42,318.09,short,wfq
1765685209792,176,1521664,25561.33,25615.12,long,wfq
1765685210073,208,1521664,25042.69,25087.78,long,wfq
1765685210989,288,1521664,23105.90,23152.89,long,wfq
1765685211022,296,1521664,22950.79,22997.20,long,wfq
1765685212791,480,1521664,17671.68,17712.39,long,wfq
1765685215532,732,1521664,7605.47,7644.95,long,wfq
1765685215719,784,1521664,6430.31,6475.46,long,wfq
1765685215729,796,1521664,6246.28,6299.71,long,wfq
