time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684671345,508,51200,1165.01,1281.13,short,drr
1765684671525,512,51200,1155.04,1270.10,short,drr
1765684671601,520,51200,1153.44,1268.81,short,drr
1765684671612,524,51200,1150.60,1265.03,short,drr
1765684671617,528,51200,1150.45,1267.57,short,drr
1765684671672,536,51200,1148.91,1269.84,short,drr
1765684671689,540,51200,1146.37,1266.13,short,drr
1765684671709,544,51200,1146.28,1266.09,short,drr
1765684671727,548,51200,1145.05,1266.00,short,drr
1765684671737,552,51200,1142.56,1263.18,short,drr
1765684671899,556,51200,1138.89,1261.43,short,drr
1765684672218,560,51200,1125.12,1252.62,short,drr
1765684672299,564,51200,1112.07,1221.30,short,drr
1765684672401,568,51200,1102.84,1215.72,short,drr
1765684672413,572,51200,1102.83,1215.75,short,drr
1765684672442,580,51200,1101.60,1215.09,short,drr
1765684672495,576,51200,1177.62,1290.71,short,drr
1765684672508,532,51200,2003.35,2123.17,short,drr
1765684672611,584,51200,1086.26,1202.58,short,drr
1765684672695,592,51200,1081.34,1197.60,short,drr
1765684672700,596,51200,1081.32,1200.05,short,drr
1765684672752,600,51200,1078.84,1200.03,short,drr
1765684672770,604,51200,1078.82,1200.01,short,drr
1765684672789,608,51200,1078.86,1198.78,short,drr
1765684672806,612,51200,1076.32,1198.76,short,drr
1765684672818,616,51200,1078.83,1202.53,short,drr
1765684672971,620,51200,1072.44,1192.54,short,drr
1765684673349,628,51200,1047.34,1153.60,short,drr
1765684673447,632,51200,1044.78,1151.07,short,drr
1765684673458,636,51200,1042.34,1152.27,short,drr
1765684673484,640,51200,1041.81,1151.03,short,drr
1765684673544,648,51200,1040.03,1150.91,short,drr
1765684673642,652,51200,1029.46,1142.43,short,drr
1765684673719,656,51200,1023.20,1138.25,short,drr
1765684673726,660,51200,1023.18,1139.52,short,drr
1765684673771,664,51200,1016.92,1136.87,short,drr
1765684673789,668,51200,1018.18,1138.08,short,drr
1765684673803,672,51200,1011.90,1131.78,short,drr
1765684673821,676,51200,1010.60,1131.86,short,drr
1765684673828,680,51200,1009.42,1131.79,short,drr
1765684674319,688,51200,968.01,1073.02,short,drr
1765684674420,696,51200,960.62,1066.81,short,drr
1765684674447,700,51200,959.69,1068.37,short,drr
1765684674593,708,51200,949.90,1057.39,short,drr
1765684674662,712,51200,941.14,1051.13,short,drr
1765684674668,716,51200,941.16,1052.35,short,drr
1765684674710,720,51200,936.67,1050.35,short,drr
1765684674764,732,51200,934.29,1047.93,short,drr
1765684674786,736,51200,928.02,1042.99,short,drr
1765684675207,740,51200,886.73,986.68,short,drr
1765684675295,744,51200,872.27,974.69,short,drr
1765684675317,748,51200,870.77,974.80,short,drr
1765684675424,728,51200,1601.65,1712.82,short,drr
1765684675523,756,51200,858.48,962.17,short,drr
1765684675568,764,51200,856.73,962.18,short,drr
1765684675617,768,51200,857.91,962.14,short,drr
1765684675642,772,51200,852.85,959.64,short,drr
1765684676008,776,51200,800.44,892.94,short,drr
1765684676081,780,51200,783.77,875.45,short,drr
1765684676100,784,51200,779.95,872.94,short,drr
1765684676157,760,51200,1486.65,1591.62,short,drr
1765684676173,788,51200,749.01,845.29,short,drr
1765684676230,792,51200,704.84,804.07,short,drr
1765684676257,796,51200,686.21,787.38,short,drr
1765684681798,440,575488,12575.16,12691.33,medium,drr
1765684682891,464,575488,13588.98,13711.34,medium,drr
1765684684761,340,575488,17079.75,17219.69,medium,drr
1765684684913,176,575488,19550.93,19668.61,medium,drr
1765684685128,292,575488,18451.31,18593.23,medium,drr
1765684685612,704,575488,12066.48,12173.81,medium,drr
1765684686749,724,575488,12943.26,13054.49,medium,drr
1765684698859,56,1521664,34980.76,35088.12,long,drr
1765684699137,188,1521664,33758.19,33877.04,long,drr
1765684699369,264,1521664,32828.54,32973.65,long,drr
1765684699375,288,1521664,32702.96,32847.36,long,drr
1765684699532,396,1521664,31371.66,31514.16,long,drr
1765684699667,432,1521664,30659.12,30798.97,long,drr
1765684699684,428,1521664,30709.54,30853.11,long,drr
1765684699798,516,1521664,29352.66,29467.96,long,drr
1765684699911,588,1521664,28308.65,28426.18,long,drr
1765684699967,624,1521664,27748.75,27853.73,long,drr
1765684699989,644,1521664,27493.88,27603.50,long,drr
1765684700006,684,1521664,27033.30,27153.22,long,drr
1765684700027,692,1521664,26579.35,26686.74,long,drr
