time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684498685,332,51200,209.93,247.61,short,drr
1765684498934,336,51200,245.60,288.04,short,drr
1765684498950,324,575488,4851.65,4893.09,medium,drr
1765684499167,340,51200,233.31,267.49,short,drr
1765684499409,348,51200,239.29,280.47,short,drr
1765684499463,300,575488,6182.34,6229.96,medium,drr
1765684499683,352,51200,271.29,308.92,short,drr
1765684499731,356,51200,268.54,307.51,short,drr
1765684500005,364,51200,271.09,312.25,short,drr
1765684500073,296,575488,6944.99,6994.98,medium,drr
1765684500290,372,51200,233.49,275.98,short,drr
1765684500531,376,51200,239.19,279.12,short,drr
1765684500775,380,51200,241.29,285.25,short,drr
1765684501002,384,51200,226.43,262.76,short,drr
1765684501256,388,51200,252.49,293.59,short,drr
1765684501487,392,51200,229.23,265.66,short,drr
1765684501733,396,51200,244.60,287.01,short,drr
1765684501970,400,51200,236.06,272.51,short,drr
1765684502200,404,51200,228.96,268.92,short,drr
1765684502430,408,51200,227.52,263.99,short,drr
1765684502642,412,51200,210.01,246.75,short,drr
1765684503006,416,51200,363.28,405.68,short,drr
1765684503218,420,51200,211.89,247.19,short,drr
1765684503451,424,51200,231.11,273.61,short,drr
1765684503668,428,51200,213.15,250.85,short,drr
1765684503885,432,51200,215.36,255.27,short,drr
1765684504001,344,575488,5054.32,5094.52,medium,drr
1765684504140,436,51200,251.51,287.94,short,drr
1765684504255,440,51200,251.98,289.81,short,drr
1765684504366,444,51200,225.14,264.10,short,drr
1765684506812,360,575488,7128.34,7169.48,medium,drr
1765684507031,456,51200,218.77,253.91,short,drr
1765684509827,24,1521664,21370.25,21404.93,long,drr
1765684510019,52,1521664,21002.85,21066.58,long,drr
1765684510255,468,51200,236.20,277.40,short,drr
1765684510258,96,1521664,20738.48,20794.48,long,drr
1765684510304,76,1521664,20812.18,20865.90,long,drr
1765684510526,472,51200,268.27,305.93,short,drr
1765684510541,476,51200,268.08,310.86,short,drr
1765684510813,484,51200,286.13,329.84,short,drr
1765684510825,488,51200,282.32,328.49,short,drr
1765684511093,492,51200,267.05,306.00,short,drr
1765684511099,496,51200,268.30,309.69,short,drr
1765684511374,500,51200,279.30,322.94,short,drr
1765684511375,504,51200,274.29,319.19,short,drr
1765684511627,508,51200,249.59,287.47,short,drr
1765684511639,512,51200,250.82,289.79,short,drr
1765684511671,220,1521664,20110.62,20162.80,long,drr
1765684511901,516,51200,272.92,315.42,short,drr
1765684511915,520,51200,272.97,316.58,short,drr
1765684512156,528,51200,250.82,290.90,short,drr
1765684512168,532,51200,250.72,290.83,short,drr
1765684512423,536,51200,265.93,308.32,short,drr
1765684512434,540,51200,263.67,307.32,short,drr
1765684512692,544,51200,255.74,292.42,short,drr
1765684512707,548,51200,253.53,294.74,short,drr
1765684512964,556,51200,256.00,298.45,short,drr
1765684512969,552,51200,274.95,316.16,short,drr
1765684513225,560,51200,260.05,296.77,short,drr
1765684513230,564,51200,261.21,299.21,short,drr
1765684513506,572,51200,273.07,314.41,short,drr
1765684513512,320,1521664,19602.96,19643.13,long,drr
1765684513549,568,51200,322.13,362.28,short,drr
1765684513779,576,51200,297.94,350.59,short,drr
1765684513804,580,51200,297.77,340.48,short,drr
1765684513809,584,51200,296.55,343.07,short,drr
1765684514052,588,51200,271.66,314.24,short,drr
1765684514087,596,51200,275.67,319.31,short,drr
1765684514337,600,51200,284.14,324.29,short,drr
1765684514367,604,51200,277.61,324.26,short,drr
1765684514608,608,51200,269.15,309.20,short,drr
1765684514637,612,51200,267.26,308.39,short,drr
1765684514843,616,51200,234.01,286.72,short,drr
1765684515056,624,51200,210.31,246.98,short,drr
1765684515284,628,51200,227.11,268.22,short,drr
1765684515504,632,51200,218.41,254.77,short,drr
1765684515715,636,51200,208.90,246.34,short,drr
1765684515954,640,51200,236.39,278.80,short,drr
1765684516167,644,51200,210.30,249.06,short,drr
1765684516418,648,51200,249.78,290.68,short,drr
1765684516635,652,51200,216.77,251.94,short,drr
1765684516872,656,51200,234.32,272.92,short,drr
1765684517097,660,51200,224.90,265.26,short,drr
1765684517308,664,51200,210.19,247.88,short,drr
1765684517542,668,51200,232.35,274.83,short,drr
1765684517769,672,51200,215.84,251.30,short,drr
1765684517986,676,51200,215.37,254.04,short,drr
1765684518067,480,575488,7761.10,7801.50,medium,drr
1765684518245,680,51200,256.75,293.10,short,drr
1765684518326,684,51200,257.56,300.14,short,drr
1765684518491,688,51200,244.74,283.92,short,drr
1765684518585,692,51200,257.72,298.96,short,drr
1765684518767,696,51200,272.93,316.06,short,drr
1765684518846,700,51200,260.08,305.32,short,drr
1765684519015,704,51200,246.49,285.56,short,drr
1765684519161,708,51200,313.01,353.13,short,drr
1765684519287,712,51200,271.18,316.12,short,drr
1765684519370,716,51200,275.35,319.09,short,drr
1765684519537,720,51200,248.38,288.48,short,drr
1765684519618,724,51200,245.25,285.46,short,drr
1765684519806,728,51200,267.24,310.85,short,drr
1765684519893,732,51200,272.65,316.36,short,drr
1765684520061,736,51200,250.82,294.81,short,drr
1765684520141,740,51200,246.69,288.14,short,drr
1765684520324,744,51200,261.96,304.34,short,drr
1765684520344,368,1521664,20338.68,20378.62,long,drr
1765684520576,752,51200,251.69,293.07,short,drr
1765684520599,756,51200,255.01,291.60,short,drr
1765684520609,748,51200,464.88,508.54,short,drr
1765684520870,760,51200,292.49,332.55,short,drr
1765684520898,764,51200,296.49,337.67,short,drr
1765684520906,768,51200,297.75,341.34,short,drr
1765684521184,772,51200,291.14,337.83,short,drr
1765684521191,776,51200,291.22,337.82,short,drr
1765684521199,780,51200,291.21,340.36,short,drr
1765684521495,784,51200,308.59,352.20,short,drr
1765684521501,788,51200,308.58,353.46,short,drr
1765684521505,792,51200,304.79,352.18,short,drr
1765684521586,592,575488,7780.71,7823.10,medium,drr
1765684521671,796,51200,173.34,214.59,short,drr
1765684523181,448,1521664,18924.23,18966.64,long,drr
1765684523236,452,1521664,18868.22,18909.40,long,drr
1765684524312,460,1521664,17278.01,17316.77,long,drr
1765684525132,464,1521664,15303.88,15339.02,long,drr
1765684525419,524,1521664,13748.36,13793.20,long,drr
