time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684575907,340,51200,468.22,523.53,short,drr
1765684575965,348,51200,470.37,526.53,short,drr
1765684576018,352,51200,472.13,531.41,short,drr
1765684576055,356,51200,357.86,419.67,short,drr
1765684576203,360,51200,368.44,426.64,short,drr
1765684576296,364,51200,387.97,431.68,short,drr
1765684576360,368,51200,393.04,437.30,short,drr
1765684576411,372,51200,392.60,438.01,short,drr
1765684576570,376,51200,514.60,562.72,short,drr
1765684576693,380,51200,489.52,542.57,short,drr
1765684576703,388,51200,341.92,397.55,short,drr
1765684576776,384,51200,479.40,533.46,short,drr
1765684576881,392,51200,468.83,525.24,short,drr
1765684577050,396,51200,479.76,537.94,short,drr
1765684577057,404,51200,354.59,416.78,short,drr
1765684577066,400,51200,372.54,433.25,short,drr
1765684577249,412,51200,368.39,413.34,short,drr
1765684577277,408,51200,501.23,563.03,short,drr
1765684577429,424,51200,362.64,412.21,short,drr
1765684577542,416,51200,491.07,537.80,short,drr
1765684577547,420,51200,489.80,537.86,short,drr
1765684577600,428,51200,350.01,402.50,short,drr
1765684577759,432,51200,481.90,536.97,short,drr
1765684577898,440,51200,355.62,413.48,short,drr
1765684577904,444,51200,355.60,414.88,short,drr
1765684577913,436,51200,483.89,540.13,short,drr
1765684578095,448,51200,495.34,555.19,short,drr
1765684578143,452,51200,384.04,446.52,short,drr
1765684578265,4,575488,8682.18,8729.91,medium,drr
1765684578269,24,575488,8689.65,8733.81,medium,drr
1765684578279,456,51200,381.15,426.27,short,drr
1765684578297,464,51200,383.97,431.62,short,drr
1765684578444,460,51200,539.96,586.30,short,drr
1765684578503,468,51200,407.28,457.24,short,drr
1765684578671,480,51200,402.22,457.21,short,drr
1765684578690,472,51200,546.78,597.40,short,drr
1765684578695,488,51200,397.95,456.17,short,drr
1765684578794,476,51200,547.61,602.57,short,drr
1765684578828,484,51200,547.74,604.32,short,drr
1765684578912,496,51200,408.96,470.68,short,drr
1765684578993,492,51200,548.91,606.99,short,drr
1765684579071,504,51200,380.80,442.18,short,drr
1765684579176,512,51200,380.67,445.65,short,drr
1765684579197,500,51200,523.56,586.02,short,drr
1765684579220,508,51200,522.62,586.49,short,drr
1765684579226,516,51200,322.79,466.32,short,drr
1765684579368,524,51200,392.73,439.48,short,drr
1765684579477,528,51200,405.22,455.12,short,drr
1765684579606,532,51200,414.44,466.87,short,drr
1765684579613,536,51200,415.63,468.06,short,drr
1765684579637,540,51200,416.49,470.61,short,drr
1765684579647,116,575488,8598.59,8648.63,medium,drr
1765684579782,548,51200,413.23,471.85,short,drr
1765684579799,544,51200,575.18,630.66,short,drr
1765684580037,552,51200,559.77,619.76,short,drr
1765684580040,560,51200,425.50,487.58,short,drr
1765684580046,564,51200,406.89,470.93,short,drr
1765684580054,568,51200,407.08,470.96,short,drr
1765684580177,556,51200,568.94,629.91,short,drr
1765684580195,572,51200,411.80,477.31,short,drr
1765684580233,576,51200,433.68,499.27,short,drr
1765684580459,584,51200,419.33,468.44,short,drr
1765684580482,592,51200,416.77,469.07,short,drr
1765684580582,580,51200,544.71,593.80,short,drr
1765684580596,588,51200,542.13,592.97,short,drr
1765684580702,596,51200,525.57,578.03,short,drr
1765684580715,600,51200,520.23,575.62,short,drr
1765684580748,604,51200,515.22,569.92,short,drr
1765684580858,196,575488,8545.65,8603.64,medium,drr
1765684580965,616,51200,383.60,440.10,short,drr
1765684580984,608,51200,525.20,580.65,short,drr
1765684580993,612,51200,511.09,567.09,short,drr
1765684581112,624,51200,409.37,470.06,short,drr
1765684581128,628,51200,413.37,473.99,short,drr
1765684581152,620,51200,556.22,616.44,short,drr
1765684581170,632,51200,421.97,485.70,short,drr
1765684581298,636,51200,442.18,506.41,short,drr
1765684581416,640,51200,449.04,497.77,short,drr
1765684581543,652,51200,414.55,468.40,short,drr
1765684581566,644,51200,581.71,630.51,short,drr
1765684581571,648,51200,577.86,628.13,short,drr
1765684581674,656,51200,541.83,597.12,short,drr
1765684581689,660,51200,537.18,592.49,short,drr
1765684581705,664,51200,533.28,590.35,short,drr
1765684581805,668,51200,505.51,561.91,short,drr
1765684581907,676,51200,363.84,421.35,short,drr
1765684581917,672,51200,499.93,558.71,short,drr
1765684581934,680,51200,371.06,429.02,short,drr
1765684582080,692,51200,390.94,453.22,short,drr
1765684582199,688,51200,525.22,584.91,short,drr
1765684582286,708,51200,367.74,416.66,short,drr
1765684582322,700,51200,515.54,580.46,short,drr
1765684582409,704,51200,501.87,549.37,short,drr
1765684582437,712,51200,500.92,549.80,short,drr
1765684582560,720,51200,361.38,411.34,short,drr
1765684582577,716,51200,496.63,546.01,short,drr
1765684582701,728,51200,379.03,432.12,short,drr
1765684582793,732,51200,384.68,441.24,short,drr
1765684582802,724,51200,514.96,568.83,short,drr
1765684582955,744,51200,377.95,441.19,short,drr
1765684582961,736,51200,526.94,586.22,short,drr
1765684583077,748,51200,376.44,439.42,short,drr
1765684583086,740,51200,525.40,587.31,short,drr
1765684583181,756,51200,376.69,443.09,short,drr
1765684583304,752,51200,510.26,572.68,short,drr
1765684583329,764,51200,366.79,416.74,short,drr
1765684583450,760,51200,494.38,543.05,short,drr
1765684583564,772,51200,476.93,528.63,short,drr
1765684583654,776,51200,469.91,523.57,short,drr
1765684583669,784,51200,340.04,395.62,short,drr
1765684583780,780,51200,476.15,531.10,short,drr
1765684583782,788,51200,330.54,388.56,short,drr
1765684583907,796,51200,252.19,315.28,short,drr
1765684583927,792,51200,361.97,421.19,short,drr
1765684585169,520,575488,6279.01,6345.91,medium,drr
1765684585877,684,575488,4305.04,4364.36,medium,drr
1765684586724,136,1521664,15377.60,15433.10,long,drr
1765684588177,696,1521664,6472.27,6537.22,long,drr
