time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684594041,220,51200,1870.98,1980.74,short,drr
1765684594059,224,51200,1868.41,1978.57,short,drr
1765684594227,232,51200,1307.49,1409.94,short,drr
1765684594232,236,51200,1306.25,1409.99,short,drr
1765684594343,248,51200,1294.96,1400.59,short,drr
1765684594369,260,51200,1289.33,1392.09,short,drr
1765684594381,272,51200,1282.67,1390.88,short,drr
1765684594386,280,51200,1280.05,1390.89,short,drr
1765684594393,288,51200,1278.66,1393.51,short,drr
1765684594421,292,51200,1281.43,1393.49,short,drr
1765684594737,240,51200,1733.71,1837.59,short,drr
1765684594742,244,51200,1732.31,1837.61,short,drr
1765684594762,304,51200,1228.35,1317.22,short,drr
1765684594775,252,51200,1723.12,1830.13,short,drr
1765684594810,264,51200,1719.26,1824.74,short,drr
1765684594813,268,51200,1719.27,1826.03,short,drr
1765684594813,276,51200,1711.55,1821.06,short,drr
1765684594822,284,51200,1712.87,1824.95,short,drr
1765684594861,296,51200,1716.53,1828.46,short,drr
1765684595219,324,51200,1217.31,1311.94,short,drr
1765684595238,300,51200,1722.59,1810.20,short,drr
1765684595263,308,51200,1722.88,1813.09,short,drr
1765684595267,328,51200,1226.10,1322.09,short,drr
1765684595267,312,51200,1721.51,1814.28,short,drr
1765684595347,316,51200,1723.80,1818.07,short,drr
1765684595366,320,51200,1721.27,1817.19,short,drr
1765684595476,340,51200,1242.11,1345.84,short,drr
1765684595536,336,51200,1307.19,1410.96,short,drr
1765684595596,344,51200,1251.89,1356.32,short,drr
1765684595641,356,51200,1253.96,1358.66,short,drr
1765684595646,360,51200,1252.78,1358.73,short,drr
1765684595699,352,51200,1316.66,1421.21,short,drr
1765684595733,364,51200,1260.54,1340.55,short,drr
1765684595787,332,51200,1727.62,1826.54,short,drr
1765684596093,348,51200,1723.55,1828.11,short,drr
1765684596104,388,51200,1291.07,1384.52,short,drr
1765684596108,392,51200,1292.35,1388.35,short,drr
1765684596172,396,51200,1350.09,1447.50,short,drr
1765684596485,368,51200,1747.46,1833.67,short,drr
1765684596495,372,51200,1751.34,1838.86,short,drr
1765684596504,408,51200,1266.02,1371.69,short,drr
1765684596518,376,51200,1753.95,1843.87,short,drr
1765684596532,380,51200,1756.63,1847.93,short,drr
1765684596532,420,51200,1260.81,1373.76,short,drr
1765684596565,384,51200,1755.84,1847.96,short,drr
1765684596585,412,51200,1321.33,1429.47,short,drr
1765684596587,416,51200,1320.15,1429.40,short,drr
1765684596612,400,51200,1750.94,1849.70,short,drr
1765684596622,428,51200,1256.13,1364.57,short,drr
1765684596779,432,51200,1243.68,1336.00,short,drr
1765684596886,448,51200,1239.63,1333.80,short,drr
1765684596973,404,51200,1751.89,1856.23,short,drr
1765684596977,456,51200,1242.08,1334.09,short,drr
1765684597032,460,51200,1244.96,1339.54,short,drr
1765684597274,436,51200,1734.85,1828.51,short,drr
1765684597330,440,51200,1734.25,1827.18,short,drr
1765684597357,464,51200,1263.70,1363.11,short,drr
1765684597367,468,51200,1262.26,1363.19,short,drr
1765684597371,472,51200,1262.31,1364.49,short,drr
1765684597433,452,51200,1737.26,1831.10,short,drr
1765684597437,444,51200,1796.15,1890.21,short,drr
1765684597496,476,51200,1323.57,1424.33,short,drr
1765684597767,484,51200,1271.95,1356.91,short,drr
1765684597790,492,51200,1271.92,1356.80,short,drr
1765684597801,500,51200,1267.91,1356.55,short,drr
1765684597854,508,51200,1269.37,1359.05,short,drr
1765684597940,520,51200,1317.90,1410.13,short,drr
1765684598125,528,51200,1239.07,1336.72,short,drr
1765684598201,480,51200,1715.91,1798.37,short,drr
1765684598205,532,51200,1231.17,1331.28,short,drr
1765684598208,536,51200,1231.15,1332.60,short,drr
1765684598243,496,51200,1714.85,1801.05,short,drr
1765684598278,504,51200,1712.86,1801.30,short,drr
1765684598298,512,51200,1710.35,1800.10,short,drr
1765684598323,516,51200,1710.94,1800.46,short,drr
1765684598483,544,51200,1207.09,1314.60,short,drr
1765684598536,524,51200,1757.13,1852.14,short,drr
1765684598569,560,51200,1198.38,1305.81,short,drr
1765684598592,548,51200,1138.24,1368.69,short,drr
1765684598632,568,51200,1195.14,1300.68,short,drr
1765684598685,572,51200,1191.60,1280.27,short,drr
1765684598716,540,51200,1682.76,1787.16,short,drr
1765684598966,580,51200,1175.98,1269.76,short,drr
1765684599006,552,51200,1647.66,1755.01,short,drr
1765684599016,556,51200,1649.09,1755.26,short,drr
1765684599302,596,51200,1175.79,1272.58,short,drr
1765684599379,604,51200,1174.18,1271.86,short,drr
1765684599380,608,51200,1171.63,1270.67,short,drr
1765684599415,612,51200,1171.87,1274.73,short,drr
1765684599416,584,51200,1613.77,1707.66,short,drr
1765684599461,588,51200,1606.50,1699.72,short,drr
1765684599521,620,51200,1223.51,1325.16,short,drr
1765684599549,592,51200,1608.21,1701.01,short,drr
1765684599690,628,51200,1206.54,1292.74,short,drr
1765684599773,644,51200,1140.40,1227.36,short,drr
1765684599801,600,51200,1600.44,1697.13,short,drr
1765684599853,652,51200,1137.70,1227.29,short,drr
1765684599917,624,51200,1592.73,1696.02,short,drr
1765684600112,632,51200,1572.83,1661.53,short,drr
1765684600134,660,51200,1128.75,1224.20,short,drr
1765684600161,640,51200,1568.99,1655.43,short,drr
1765684600247,648,51200,1561.92,1651.67,short,drr
1765684600493,656,51200,1526.35,1620.56,short,drr
1765684600524,684,51200,1092.56,1172.51,short,drr
1765684600540,664,51200,1526.88,1625.08,short,drr
1765684600556,688,51200,1095.00,1176.52,short,drr
1765684600805,668,51200,1500.84,1601.35,short,drr
1765684600878,672,51200,1498.29,1595.52,short,drr
1765684600903,704,51200,1127.45,1215.12,short,drr
1765684600916,680,51200,1498.35,1578.31,short,drr
1765684600927,712,51200,1073.55,1162.86,short,drr
1765684601014,692,51200,1495.87,1577.12,short,drr
1765684601038,716,51200,1120.35,1213.37,short,drr
1765684601045,696,51200,1495.20,1579.58,short,drr
1765684601185,700,51200,1494.14,1580.10,short,drr
1765684601202,724,51200,1067.90,1163.60,short,drr
1765684601296,708,51200,1494.70,1585.53,short,drr
1765684601612,720,51200,1498.82,1593.80,short,drr
1765684601641,744,51200,1100.57,1181.74,short,drr
1765684601646,736,51200,1150.03,1229.27,short,drr
1765684601652,748,51200,1095.18,1178.03,short,drr
1765684601737,732,51200,1488.34,1583.47,short,drr
1765684601868,752,51200,1063.04,1148.52,short,drr
1765684601928,756,51200,1048.82,1138.49,short,drr
1765684601942,760,51200,1039.51,1129.32,short,drr
1765684601959,740,51200,1434.70,1514.62,short,drr
1765684602035,780,51200,988.94,1083.34,short,drr
1765684602123,788,51200,919.37,1019.67,short,drr
1765684602172,792,51200,874.29,973.29,short,drr
1765684602189,764,51200,1271.24,1363.86,short,drr
1765684602231,772,51200,1216.62,1309.49,short,drr
1765684602244,776,51200,1206.25,1299.42,short,drr
1765684602301,796,51200,686.85,774.31,short,drr
1765684602303,784,51200,1116.70,1214.27,short,drr
1765684607041,76,575488,16853.71,16932.42,medium,drr
1765684607061,88,575488,16867.56,16952.47,medium,drr
1765684607339,128,575488,15730.11,15826.10,medium,drr
1765684607639,256,575488,14580.26,14688.59,medium,drr
1765684608768,616,575488,10490.49,10591.75,medium,drr
1765684608779,636,575488,10208.38,10298.38,medium,drr
1765684608933,676,575488,9518.00,9597.98,medium,drr
1765684614800,144,1521664,23153.89,23249.83,long,drr
1765684615218,424,1521664,19870.62,19979.83,long,drr
1765684615352,488,1521664,18847.95,18934.28,long,drr
1765684615412,564,1521664,17979.81,18085.37,long,drr
1765684615445,576,1521664,17678.22,17771.96,long,drr
1765684615551,728,1521664,15389.98,15489.47,long,drr
