time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684973599,556,51200,1723.31,1785.33,short,rr
1765684973601,560,51200,1720.73,1782.70,short,rr
1765684973618,568,51200,1724.67,1784.41,short,rr
1765684973622,576,51200,1725.94,1783.09,short,rr
1765684973681,580,51200,1765.68,1824.15,short,rr
1765684975108,584,51200,1725.65,1799.67,short,rr
1765684975157,588,51200,1678.62,1749.65,short,rr
1765684975172,592,51200,1678.60,1744.05,short,rr
1765684975219,596,51200,1722.67,1788.12,short,rr
1765684975230,624,51200,1685.51,1747.01,short,rr
1765684975235,628,51200,1685.50,1744.46,short,rr
1765684975236,600,51200,1719.19,1784.67,short,rr
1765684975244,608,51200,1718.82,1781.65,short,rr
1765684975246,636,51200,1681.62,1741.42,short,rr
1765684975250,612,51200,1718.84,1780.41,short,rr
1765684975261,620,51200,1721.48,1782.97,short,rr
1765684975277,604,51200,1756.36,1820.50,short,rr
1765684975297,616,51200,1758.90,1821.68,short,rr
1765684975320,644,51200,1721.42,1784.28,short,rr
1765684975324,632,51200,1759.28,1819.10,short,rr
1765684975346,640,51200,1761.67,1825.70,short,rr
1765684975368,652,51200,1723.16,1786.78,short,rr
1765684976789,656,51200,1680.89,1754.80,short,rr
1765684976866,668,51200,1676.60,1740.76,short,rr
1765684976875,660,51200,1718.06,1786.10,short,rr
1765684976899,664,51200,1725.16,1791.93,short,rr
1765684976900,676,51200,1681.07,1749.13,short,rr
1765684976907,680,51200,1679.42,1743.54,short,rr
1765684976938,672,51200,1726.41,1791.84,short,rr
1765684976957,684,51200,1722.16,1786.30,short,rr
1765684976970,692,51200,1726.28,1787.84,short,rr
1765684976979,696,51200,1729.00,1789.28,short,rr
1765684977014,704,51200,1729.01,1793.01,short,rr
1765684977015,708,51200,1727.79,1791.75,short,rr
1765684977045,700,51200,1766.30,1829.07,short,rr
1765684977058,720,51200,1727.66,1791.61,short,rr
1765684977074,716,51200,1765.09,1829.24,short,rr
1765684978476,724,51200,1685.68,1750.13,short,rr
1765684978577,732,51200,1720.35,1795.53,short,rr
1765684978579,736,51200,1719.07,1794.26,short,rr
1765684978591,740,51200,1727.22,1801.14,short,rr
1765684978596,728,51200,1770.00,1837.04,short,rr
1765684978604,744,51200,1728.50,1801.14,short,rr
1765684978616,756,51200,1676.09,1743.03,short,rr
1765684978637,760,51200,1679.10,1746.10,short,rr
1765684978653,752,51200,1714.97,1781.94,short,rr
1765684978679,764,51200,1671.41,1738.10,short,rr
1765684978681,748,51200,1748.77,1823.90,short,rr
1765684978715,768,51200,1701.10,1766.58,short,rr
1765684978743,780,51200,1682.70,1747.83,short,rr
1765684978761,776,51200,1724.46,1786.09,short,rr
1765684978771,772,51200,1755.52,1816.93,short,rr
1765684979679,788,51200,1142.96,1208.58,short,rr
1765684979683,792,51200,1134.80,1207.29,short,rr
1765684979714,796,51200,1160.97,1233.50,short,rr
1765684980841,12,575488,17483.92,17556.06,medium,rr
1765684980930,48,575488,17573.39,17645.39,medium,rr
1765684983210,408,575488,14710.27,14773.35,medium,rr
1765684983304,388,575488,14840.65,14895.82,medium,rr
1765684983987,500,575488,13738.40,13801.46,medium,rr
1765684987003,784,575488,8524.56,8590.17,medium,rr
1765684992477,32,1521664,29119.46,29191.52,long,rr
1765684992934,132,1521664,27923.05,27986.14,long,rr
1765684992946,192,1521664,27917.93,27972.15,long,rr
1765684993068,212,1521664,28035.15,28086.66,long,rr
1765684993707,348,1521664,25293.17,25356.75,long,rr
1765684994239,508,1521664,22482.76,22546.86,long,rr
1765684994280,520,1521664,22490.46,22553.37,long,rr
1765684994416,648,1521664,20798.15,20861.80,long,rr
1765684994533,712,1521664,19235.28,19299.20,long,rr
1765684994536,688,1521664,19299.44,19362.30,long,rr
