time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684933966,340,51200,569.19,607.15,short,rr
1765684933969,344,51200,570.50,607.16,short,rr
1765684933972,336,51200,579.46,617.41,short,rr
1765684934488,348,51200,560.42,596.58,short,rr
1765684934510,352,51200,574.53,610.62,short,rr
1765684934529,356,51200,576.29,612.49,short,rr
1765684934538,364,51200,576.30,613.76,short,rr
1765684934544,360,51200,589.11,625.31,short,rr
1765684934545,368,51200,576.28,613.73,short,rr
1765684935087,376,51200,575.07,611.80,short,rr
1765684935097,388,51200,562.22,600.25,short,rr
1765684935108,392,51200,572.50,610.52,short,rr
1765684935110,384,51200,584.03,622.52,short,rr
1765684935231,92,575488,6397.53,6437.91,medium,rr
1765684935636,396,51200,559.68,597.68,short,rr
1765684935660,404,51200,559.22,595.80,short,rr
1765684935671,400,51200,572.04,608.62,short,rr
1765684935692,408,51200,584.06,618.26,short,rr
1765684935790,412,51200,569.97,610.09,short,rr
1765684936207,416,51200,569.76,606.45,short,rr
1765684936232,420,51200,571.20,607.39,short,rr
1765684936246,424,51200,572.05,608.74,short,rr
1765684936268,428,51200,576.40,611.89,short,rr
1765684936353,432,51200,562.24,601.12,short,rr
1765684936782,440,51200,559.81,597.90,short,rr
1765684936798,444,51200,561.09,599.12,short,rr
1765684936855,448,51200,597.18,635.10,short,rr
1765684936918,452,51200,575.18,612.69,short,rr
1765684937341,456,51200,569.32,609.06,short,rr
1765684937382,460,51200,582.53,618.05,short,rr
1765684937415,464,51200,569.18,605.93,short,rr
1765684937487,468,51200,579.46,618.28,short,rr
1765684937905,472,51200,575.48,613.48,short,rr
1765684937944,476,51200,572.90,610.93,short,rr
1765684937993,480,51200,576.35,613.07,short,rr
1765684938066,484,51200,578.90,617.74,short,rr
1765684938067,264,575488,6364.94,6402.49,medium,rr
1765684938459,488,51200,564.57,602.61,short,rr
1765684938495,492,51200,562.82,601.16,short,rr
1765684938555,496,51200,572.67,610.47,short,rr
1765684938641,504,51200,575.23,614.12,short,rr
1765684938655,500,51200,597.09,635.92,short,rr
1765684939005,508,51200,557.23,592.70,short,rr
1765684939068,512,51200,571.25,607.56,short,rr
1765684939143,516,51200,586.65,622.10,short,rr
1765684939202,520,51200,572.48,611.33,short,rr
1765684939219,524,51200,562.21,599.69,short,rr
1765684939594,528,51200,598.62,637.90,short,rr
1765684939703,536,51200,572.05,610.63,short,rr
1765684939780,540,51200,573.93,612.66,short,rr
1765684939781,544,51200,572.64,611.37,short,rr
1765684940280,552,51200,576.22,612.96,short,rr
1765684940357,556,51200,576.16,613.74,short,rr
1765684940360,560,51200,577.47,613.73,short,rr
1765684940831,564,51200,561.37,599.42,short,rr
1765684940908,572,51200,558.86,596.96,short,rr
1765684940920,568,51200,571.69,609.79,short,rr
1765684941421,576,51200,588.39,623.89,short,rr
1765684941461,580,51200,564.05,600.40,short,rr
1765684941483,584,51200,574.29,610.65,short,rr
1765684941983,588,51200,571.25,609.82,short,rr
1765684942050,592,51200,587.93,623.87,short,rr
1765684942568,600,51200,583.56,618.92,short,rr
1765684942624,604,51200,573.61,609.07,short,rr
1765684943123,608,51200,566.54,602.83,short,rr
1765684943179,612,51200,566.14,604.14,short,rr
1765684943672,616,51200,560.77,597.58,short,rr
1765684943730,620,51200,560.92,598.85,short,rr
1765684944231,624,51200,573.81,608.04,short,rr
1765684944317,628,51200,587.27,622.79,short,rr
1765684944793,632,51200,572.44,609.25,short,rr
1765684944878,636,51200,572.48,609.86,short,rr
1765684945223,76,1521664,16943.20,16980.71,long,rr
1765684945354,640,51200,572.19,611.93,short,rr
1765684945459,532,575488,6388.37,6425.90,medium,rr
1765684945464,644,51200,584.21,622.11,short,rr
1765684945794,648,51200,571.15,612.51,short,rr
1765684945943,652,51200,588.98,624.47,short,rr
1765684946036,656,51200,589.04,628.36,short,rr
1765684946041,660,51200,576.12,612.47,short,rr
1765684946360,664,51200,576.42,617.68,short,rr
1765684946500,668,51200,571.26,607.95,short,rr
1765684946600,672,51200,568.69,606.73,short,rr
1765684946607,676,51200,568.70,604.18,short,rr
1765684946931,680,51200,570.01,611.41,short,rr
1765684947071,684,51200,571.29,605.51,short,rr
1765684947169,688,51200,571.40,606.85,short,rr
1765684947189,692,51200,588.08,622.27,short,rr
1765684947509,696,51200,575.21,616.60,short,rr
1765684947649,700,51200,594.90,631.68,short,rr
1765684947753,708,51200,576.44,613.18,short,rr
1765684948074,712,51200,573.68,616.36,short,rr
1765684948629,272,1521664,16901.02,16939.87,long,rr
1765684948647,724,51200,572.72,614.03,short,rr
1765684949208,732,51200,571.26,613.85,short,rr
1765684949271,728,51200,640.96,682.27,short,rr
1765684949765,736,51200,571.46,614.16,short,rr
1765684950317,744,51200,562.45,605.05,short,rr
1765684950890,748,51200,571.43,611.52,short,rr
1765684951346,372,1521664,16867.89,16907.13,long,rr
1765684951409,380,1521664,16891.68,16928.91,long,rr
1765684951468,752,51200,575.00,614.97,short,rr
1765684951922,756,51200,576.41,613.13,short,rr
1765684951984,760,51200,575.22,613.96,short,rr
1765684952020,764,51200,562.48,603.73,short,rr
1765684952484,768,51200,559.75,596.41,short,rr
1765684952549,772,51200,562.34,602.40,short,rr
1765684952584,776,51200,573.88,613.92,short,rr
1765684953037,780,51200,562.28,599.07,short,rr
1765684953047,436,1521664,16838.83,16875.48,long,rr
1765684953127,784,51200,576.44,613.98,short,rr
1765684953511,704,575488,6354.07,6393.81,medium,rr
1765684953538,792,51200,512.88,550.47,short,rr
1765684953561,796,51200,512.77,548.26,short,rr
1765684953775,716,575488,6156.71,6200.37,medium,rr
1765684955027,548,1521664,15443.24,15479.99,long,rr
1765684955809,596,1521664,14336.71,14373.42,long,rr
1765684955954,788,575488,3380.26,3420.37,medium,rr
1765684957104,720,1521664,9349.89,9385.41,long,rr
1765684957246,740,1521664,8037.33,8076.13,long,rr
